rep_id,G,group_size,V_slope_asymp,t_cce,t_bch,reject_normal,reject_bch
63,16,225,5.844270368340731,-1.75568220611193,-1.6999319863760507,FALSE,FALSE
63,20,180,9.740041088743439,-1.3599741786146256,-1.3255388633207248,FALSE,FALSE
64,4,900,5.95199610784553,-0.22912169299044047,-0.19842520668782038,FALSE,FALSE
64,8,450,5.299431438076024,-0.24281912513263268,-0.22713649330062527,FALSE,FALSE
64,12,300,7.3207681368525535,-0.20659471283566672,-0.1977993783880036,FALSE,FALSE
64,16,225,6.103539056524732,-0.22625941762494697,-0.21907473909600214,FALSE,FALSE
64,20,180,7.9100928136091495,-0.19874981782687504,-0.19371736004267973,FALSE,FALSE
65,4,900,5.083529573349496,-0.3519898201193959,-0.30483212609691174,FALSE,FALSE
65,8,450,3.8384132755193456,-0.40507637449544803,-0.3789142522096251,FALSE,FALSE
65,12,300,9.715607529420272,-0.25461137324197175,-0.2437718306849305,FALSE,FALSE
65,16,225,8.654302485485797,-0.26977192153602414,-0.2612055398458489,FALSE,FALSE
65,20,180,11.36278489080535,-0.23543465421005122,-0.2294733156226581,FALSE,FALSE
66,4,900,1.9426044339470936,1.5455149423865322,1.3384552020351799,FALSE,FALSE
66,8,450,9.953216043976113,0.6827845425613461,0.6386864568124319,FALSE,FALSE
66,12,300,18.991185793557587,0.49429857088188944,0.4732548510875387,FALSE,FALSE
66,16,225,11.921248426166272,0.6238849754295975,0.6040740299469637,FALSE,FALSE
66,20,180,9.984693280380103,0.6817074370665118,0.664446219241409,FALSE,FALSE
67,4,900,1.0754587387453016,-3.7448332141123744,-3.243120696357046,TRUE,TRUE
67,8,450,7.256299575607955,-1.4416895626731518,-1.348577100402723,FALSE,FALSE
67,12,300,13.192959338963657,-1.0691982628427075,-1.0236794004115943,FALSE,FALSE
67,16,225,9.19257694114043,-1.2808867101756087,-1.2402132242221349,FALSE,FALSE
67,20,180,14.072421509007455,-1.0352492843210035,-1.0090361869887483,FALSE,FALSE
68,4,900,3.7140278091832872,0.7370462678881297,0.638300791755631,FALSE,FALSE
68,8,450,3.7810111660102006,0.7304884391586478,0.6833093660827303,FALSE,FALSE
68,12,300,5.4113033247948295,0.6106134802451934,0.5846178983481873,FALSE,FALSE
68,16,225,6.756876645623915,0.5464423266686196,0.5290905077125991,FALSE,FALSE
68,20,180,5.705751571216291,0.5946492805762325,0.579592424506514,FALSE,FALSE
69,4,900,1.4710841822812006,-2.079905351087441,-1.8012508715089157,TRUE,FALSE
69,8,450,6.968562421422603,-0.9556321185249198,-0.8939119938292992,FALSE,FALSE
69,12,300,5.21707776174152,-1.1044566644442295,-1.057436749881051,FALSE,FALSE
69,16,225,6.5186893306316644,-0.9880574411947985,-0.9566825037109422,FALSE,FALSE
69,20,180,5.982818871236509,-1.0313579194184428,-1.0052433536461616,FALSE,FALSE
70,4,900,6.832762463718685,-0.3130484723917121,-0.27110792970713415,FALSE,FALSE
70,8,450,6.959206584359965,-0.31019149506866495,-0.2901575747095307,FALSE,FALSE
70,12,300,7.3416032446281205,-0.3020051125575969,-0.28914788144364734,FALSE,FALSE
70,16,225,8.586907638022733,-0.27924882511770566,-0.27038151228221535,FALSE,FALSE
70,20,180,8.426585614669703,-0.28189276634740273,-0.27475508208774196,FALSE,FALSE
71,4,900,10.026449948150411,-0.9414667560148284,-0.8153341275273673,FALSE,FALSE
71,8,450,7.166075873576609,-1.1136222086003986,-1.041698190721298,FALSE,FALSE
71,12,300,8.563205122000351,-1.0187330850182295,-0.9753626711646951,FALSE,FALSE
71,16,225,6.71905839465866,-1.150070269522228,-1.1135507502069661,FALSE,FALSE
71,20,180,5.350770915519507,-1.288755125480119,-1.256123116887319,FALSE,FALSE
72,4,900,9.10210904537366,-0.7196539088139852,-0.623238566965681,FALSE,FALSE
72,8,450,10.91823611489651,-0.6570803271296763,-0.6146423649271479,FALSE,FALSE
72,12,300,10.750721402737955,-0.6621797597038092,-0.6339888521480049,FALSE,FALSE
72,16,225,8.515946023932448,-0.7440091140187833,-0.7203837270053208,FALSE,FALSE
72,20,180,8.886541430099385,-0.7283302041700741,-0.7098884715158436,FALSE,FALSE
73,4,900,8.882013525993123,0.10866292356690341,0.09410485225842512,FALSE,FALSE
73,8,450,5.691971272618537,0.13573934551325217,0.12697253120388005,FALSE,FALSE
73,12,300,6.830881882149045,0.12390781902437403,0.1186327047969022,FALSE,FALSE
73,16,225,6.855793292866965,0.12368249661874374,0.11975506240543742,FALSE,FALSE
73,20,180,9.232167715668131,0.10658234171696818,0.10388361655034418,FALSE,FALSE
74,4,900,7.075778231597294,0.09118414199719695,0.07896778339186007,FALSE,FALSE
74,8,450,8.029347686344652,0.08559852680263946,0.08007009002701579,FALSE,FALSE
74,12,300,11.720359729267962,0.07084936327416182,0.06783310096595888,FALSE,FALSE
74,16,225,11.052253865620399,0.0729593567563038,0.07064259341679255,FALSE,FALSE
74,20,180,9.07455481913644,0.08051814447153857,0.07847937951897033,FALSE,FALSE
75,4,900,1.78584122799619,-0.3835814401514304,-0.33219127159135897,FALSE,FALSE
75,8,450,5.68321619205422,-0.2150215158759972,-0.2011342107981888,FALSE,FALSE
75,12,300,7.784126433496,-0.18372745835638687,-0.17590564906957853,FALSE,FALSE
75,16,225,9.386934514275971,-0.16730815643380126,-0.1619954258881944,FALSE,FALSE
75,20,180,8.121833109667225,-0.179867201317239,-0.17531286206154803,FALSE,FALSE
76,4,900,9.830889149181456,0.11785073341105054,0.10206172898859728,FALSE,FALSE
76,8,450,6.680582680976398,0.1429622970129816,0.1337289836621982,FALSE,FALSE
76,12,300,5.34692129452531,0.1598000067882434,0.15299685831871107,FALSE,FALSE
76,16,225,7.791976123645913,0.13237466760410188,0.12817122077260726,FALSE,FALSE
76,20,180,6.430025392419308,0.14572106786538647,0.14203132801898719,FALSE,FALSE
77,4,900,13.213219482955294,-0.28336396801229025,-0.2454003948158044,FALSE,FALSE
77,8,450,21.251688844008765,-0.22343552551002877,-0.20900479612307912,FALSE,FALSE
77,12,300,10.766234756353207,-0.31391858440699916,-0.3005541623397571,FALSE,FALSE
77,16,225,16.297169497893535,-0.2551484055533799,-0.24704638137990412,FALSE,FALSE
77,20,180,13.909908089698462,-0.2761765624969223,-0.26918361575137817,FALSE,FALSE
78,4,900,1.5887078390100624,-1.6174241428834377,-1.4007303964313287,FALSE,FALSE
78,8,450,6.916286206508645,-0.7751923215437908,-0.7251260190186913,FALSE,FALSE
78,12,300,7.229789531916399,-0.75819883596594,-0.7259201186230921,FALSE,FALSE
78,16,225,8.413013845135215,-0.7028621211737363,-0.680543322496475,FALSE,FALSE
78,20,180,11.553445987505933,-0.599777502526337,-0.5845907969767346,FALSE,FALSE
79,4,900,14.197849286333684,1.1246802210615536,0.9740016425732037,FALSE,FALSE
79,8,450,7.399293064253822,1.5579202560843564,1.4573009585456955,FALSE,FALSE
79,12,300,3.5910036237202076,2.2363121160613986,2.1411058413211213,TRUE,FALSE
79,16,225,6.056377917253434,1.7220028060567363,1.667322047495045,FALSE,FALSE
79,20,180,6.738900937579773,1.632472230361325,1.591137110294344,FALSE,FALSE
80,4,900,1.621256913262573,1.3778416528439332,1.1932458737551856,FALSE,FALSE
80,8,450,0.9442239042071126,1.8054594325822186,1.6888526556104868,FALSE,FALSE
80,12,300,7.96542583860529,0.6216139194148889,0.5951500170064785,FALSE,FALSE
80,16,225,6.679350472956029,0.6788254466784537,0.6572699124918655,FALSE,FALSE
80,20,180,8.03010978641305,0.6191052524923405,0.603429157383387,FALSE,FALSE
81,4,900,9.93480930455232,-0.8242469073233123,-0.7138187607327463,FALSE,FALSE
81,8,450,5.044459098219666,-1.1567241197242233,-1.0820163367564313,FALSE,FALSE
81,12,300,9.88957433980661,-0.8261298115085375,-0.7909590760639078,FALSE,FALSE
81,16,225,6.705346800742773,-1.0032899726767612,-0.9714313388984976,FALSE,FALSE
81,20,180,5.204728476387181,-1.1387753427342913,-1.1099409070570478,FALSE,FALSE
82,4,900,22.399011700187557,-0.2884845573318039,-0.2498349552488505,FALSE,FALSE
82,8,450,13.644273071066987,-0.3696253912102013,-0.3457528938402144,FALSE,FALSE
82,12,300,17.455634971246276,-0.32679031183382506,-0.312877903101851,FALSE,FALSE
82,16,225,14.53613435625719,-0.3581067723507192,-0.3467353913696065,FALSE,FALSE
82,20,180,16.405036864158443,-0.3370919591618111,-0.3285566001238915,FALSE,FALSE
83,4,900,9.124296973280662,0.29281516001326063,0.25358536718468905,FALSE,FALSE
83,8,450,7.50246253205786,0.3229173250484693,0.3020614986462218,FALSE,FALSE
83,12,300,4.497733206393636,0.4170579637812899,0.399302600029868,FALSE,FALSE
83,16,225,4.860304294232276,0.4012005628565944,0.38846077460815803,FALSE,FALSE
83,20,180,3.72044676725084,0.4585595223862859,0.44694853595529505,FALSE,FALSE
84,4,900,8.406284261347047,-0.7309096211717697,-0.6329862998052129,FALSE,FALSE
84,8,450,10.874015100267368,-0.6426444313707159,-0.6011388209268446,FALSE,FALSE
84,12,300,11.414042550944268,-0.6272576561498178,-0.6005534835455396,FALSE,FALSE
84,16,225,11.057613093746685,-0.637286941561896,-0.6170504278561707,FALSE,FALSE
84,20,180,11.103113927514704,-0.6359797922296536,-0.6198764242316768,FALSE,FALSE
85,4,900,6.092995369041451,-0.8553016363166073,-0.7407129449485809,FALSE,FALSE
85,8,450,8.667174261289198,-0.7171268159765488,-0.6708107120630827,FALSE,FALSE
85,12,300,9.630290959623785,-0.6803227947713033,-0.6513594857385977,FALSE,FALSE
85,16,225,8.095438246019325,-0.7420181780445797,-0.7184560115374569,FALSE,FALSE
85,20,180,9.925018904473182,-0.6701454227354976,-0.6531769616517961,FALSE,FALSE
86,4,900,5.099832006705284,-0.08734566114765654,-0.07564356146421801,FALSE,FALSE
86,8,450,11.445894933279293,-0.05830346879661768,-0.05453790117435214,FALSE,FALSE
86,12,300,9.805190653325974,-0.06299284893581537,-0.060311061165949635,FALSE,FALSE
86,16,225,9.325867058966695,-0.06459139459246939,-0.06254034889123644,FALSE,FALSE
86,20,180,11.008977707393415,-0.05944916724601159,-0.057943880711702804,FALSE,FALSE
87,4,900,3.637687803397813,-1.1892353515824825,-1.0299080255489481,FALSE,FALSE
87,8,450,6.264277797816513,-0.906243737095303,-0.8477133932800656,FALSE,FALSE
87,12,300,7.389693966925495,-0.8343865525131982,-0.7988643037234933,FALSE,FALSE
87,16,225,5.971195984131511,-0.9282177303754706,-0.898742952849661,FALSE,FALSE
87,20,180,5.093764576257156,-1.004988490874749,-0.9795416139456099,FALSE,FALSE
88,4,900,1.1632492273544832,-5.248364387712134,-4.5452168880762684,TRUE,TRUE
88,8,450,10.826965723297768,-1.7203110756275557,-1.6092036609177172,FALSE,FALSE
88,12,300,11.486144815779966,-1.6702182415218731,-1.599112220302164,FALSE,FALSE
88,16,225,11.066507091592017,-1.701590620582921,-1.6475580338950992,FALSE,FALSE
88,20,180,9.387446142685858,-1.8475093166308225,-1.8007293359319174,FALSE,FALSE
89,4,900,27.958429614187576,-1.3124482172126397,-1.1366134972577429,FALSE,FALSE
89,8,450,22.535172470441367,-1.4618678707285169,-1.367452179249712,FALSE,FALSE
89,12,300,15.274924946747783,-1.775615885582322,-1.7000227818192917,FALSE,FALSE
89,16,225,14.162508934600561,-1.8440320537602408,-1.7854763585215183,FALSE,FALSE
89,20,180,13.149492697396505,-1.9137449830497772,-1.8652878778196094,FALSE,FALSE
90,4,900,9.971594743502456,0.23206842804729486,0.20097715410527847,FALSE,FALSE
90,8,450,9.808173772358145,0.23399377001398977,0.2188811295079819,FALSE,FALSE
90,12,300,10.033745881823352,0.23134857118365978,0.2214993933919327,FALSE,FALSE
90,16,225,8.67293190411232,0.24883725521350386,0.2409356363394663,FALSE,FALSE
90,20,180,5.583071366979089,0.31014285526784624,0.30228986278075487,FALSE,FALSE
91,4,900,1.2674242821217478,-5.571375236995487,-4.824952489253639,TRUE,TRUE
91,8,450,3.114319131656242,-3.554200015144297,-3.3246496851841782,TRUE,TRUE
91,12,300,8.083048120814997,-2.206154071712288,-2.112231712144365,TRUE,FALSE
91,16,225,10.34555831569043,-1.9500531777917054,-1.8881308704515316,FALSE,FALSE
91,20,180,7.777161683325467,-2.249121190298098,-2.1921721698387504,TRUE,TRUE
92,4,900,16.789446270419756,0.025795965929754024,0.02233996181032485,FALSE,FALSE
92,8,450,15.210915220913106,0.02710143632524415,0.02535107235463335,FALSE,FALSE
92,12,300,10.664076612899493,0.03236744009742728,0.030989464557956325,FALSE,FALSE
92,16,225,11.27462396560815,0.03147885652292672,0.030479271767736977,FALSE,FALSE
92,20,180,13.189552711947035,0.02910415182205896,0.028367218238970576,FALSE,FALSE
93,4,900,5.654536864049676,0.6653615029079489,0.5762199642184774,FALSE,FALSE
93,8,450,5.575988144036749,0.6700315739723367,0.626757147031341,FALSE,FALSE
93,12,300,6.519885410522043,0.6196353809830316,0.5932557106780806,FALSE,FALSE
93,16,225,5.32357600185192,0.6857320687100232,0.6639572205185701,FALSE,FALSE
93,20,180,6.6651754030941435,0.6128446481630602,0.5973270750962154,FALSE,FALSE
94,4,900,3.568411891377418,-0.9824440002177371,-0.8508214619841649,FALSE,FALSE
94,8,450,3.57034588073969,-0.982177878435404,-0.918743278493447,FALSE,FALSE
94,12,300,3.2582745082368882,-1.0281381122881548,-0.9843672992221092,FALSE,FALSE
94,16,225,5.327585619679425,-0.8040444800164593,-0.7785127201784373,FALSE,FALSE
94,20,180,5.474502215581218,-0.7931822297039705,-0.7730984070881624,FALSE,FALSE
95,4,900,1.5644391590057094,-6.36928575854319,-5.51596327086084,TRUE,TRUE
95,8,450,6.000950484023365,-3.252071245295305,-3.042034099318577,TRUE,TRUE
95,12,300,5.8072539330552475,-3.305861575479507,-3.1651214868541553,TRUE,TRUE
95,16,225,7.60047535719697,-2.88967962265929,-2.797920263608591,TRUE,TRUE
95,20,180,6.9043875049521555,-3.0318484864156643,-2.955080368171381,TRUE,TRUE
96,4,900,8.881068139040234,0.7717910157647988,0.668390626064912,FALSE,FALSE
96,8,450,10.217618724900884,0.7195441943832469,0.6730719625060951,FALSE,FALSE
96,12,300,10.461843532521963,0.7110959572986313,0.6808225457336531,FALSE,FALSE
96,16,225,11.938841246344898,0.6656581155050408,0.6445206989047091,FALSE,FALSE
96,20,180,8.649855212631323,0.7820380800446922,0.7622364336004865,FALSE,FALSE
97,4,900,7.923051365697893,2.1849375325710656,1.8922114088886322,TRUE,FALSE
97,8,450,12.298735734850698,1.7536988848489186,1.640435096668045,FALSE,FALSE
97,12,300,15.443834533921022,1.5649760326294149,1.4983504766283693,FALSE,FALSE
97,16,225,17.03559175534403,1.4900699235290775,1.442753999628169,FALSE,FALSE
97,20,180,16.622968700939744,1.5084501660312066,1.4702553547699106,FALSE,FALSE
98,4,900,4.456073620301673,-2.6299184165478677,-2.2775761586109984,TRUE,FALSE
98,8,450,9.511115734084717,-1.800125242230919,-1.6838629774278873,FALSE,FALSE
98,12,300,9.243951877171618,-1.8259530942868922,-1.7482169899618354,FALSE,FALSE
98,16,225,7.873256092103326,-1.9785237417626067,-1.91569737548064,TRUE,FALSE
98,20,180,7.28592969254549,-2.056723768233792,-2.0046463593055304,TRUE,FALSE
99,4,900,10.244544061968236,0.8140815667786464,0.7050153175829457,FALSE,FALSE
99,8,450,7.375444108330124,0.9594451467541956,0.897478755139311,FALSE,FALSE
99,12,300,5.666504248021759,1.0946029875448164,1.0480025725064805,FALSE,FALSE
99,16,225,8.063336137260706,0.9176072920358426,0.8884694401033261,FALSE,FALSE
99,20,180,6.526706560229206,1.0199225520993636,0.9940975362945202,FALSE,FALSE
100,4,900,10.92369553766262,0.00905666581157329,0.007843302666408479,FALSE,FALSE
100,8,450,6.569711004573615,0.011678310106691325,0.010924058818934592,FALSE,FALSE
100,12,300,5.639127000788405,0.012605126209830005,0.012068489529981154,FALSE,FALSE
100,16,225,6.5251911031252074,0.011718081616821543,0.01134598373786228,FALSE,FALSE
100,20,180,8.263531927225948,0.010412866046170855,0.010149206389207136,FALSE,FALSE
101,4,900,9.376561549959531,0.11071477130914066,0.09588180452790032,FALSE,FALSE
101,8,450,9.604691163869349,0.10939202688664566,0.10232687136364783,FALSE,FALSE
101,12,300,8.039202253421081,0.11956963244287827,0.11447920736527335,FALSE,FALSE
101,16,225,8.605184392180336,0.11557057692841449,0.11190072993883311,FALSE,FALSE
101,20,180,7.032063077100565,0.12784566097902064,0.12460853654386823,FALSE,FALSE
102,4,900,3.377944477204905,1.4508873221105596,1.25650527897652,FALSE,FALSE
102,8,450,13.022740428589023,0.7389392699297475,0.6912143944274958,FALSE,FALSE
102,12,300,15.515936756433847,0.6769723624997972,0.6481516910591562,FALSE,FALSE
102,16,225,12.57031534673072,0.7521195072940126,0.7282365815268597,FALSE,FALSE
102,20,180,5.8844365624402055,1.099277899199907,1.0714435611295132,FALSE,FALSE
103,4,900,3.885773484010229,-2.0525394605563467,-1.7775513151118039,TRUE,FALSE
103,8,450,7.769003090597152,-1.4516021687096252,-1.3578494943023605,FALSE,FALSE
103,12,300,7.010781750783257,-1.5280833079371996,-1.4630283819290508,FALSE,FALSE
103,16,225,9.626409556399379,-1.3040615441488854,-1.2626521607295405,FALSE,FALSE
103,20,180,7.993078038257712,-1.4311107003222792,-1.3948741680696786,FALSE,FALSE
104,4,900,20.32737159304082,0.6721817686093939,0.5821264875764884,FALSE,FALSE
104,8,450,16.268367565713717,0.7513726005484,0.7028447102653668,FALSE,FALSE
104,12,300,17.728270329301967,0.7197706930803891,0.6891279729237318,FALSE,FALSE
104,16,225,12.38129048803098,0.8612800460257192,0.833930818669592,FALSE,FALSE
104,20,180,11.71425648192876,0.8854621017936278,0.863041700630479,FALSE,FALSE
105,4,900,3.0135145091543687,1.8108322768738396,1.5682267537655612,FALSE,FALSE
105,8,450,3.478283839182874,1.6855139871081153,1.5766539650934692,FALSE,FALSE
105,12,300,4.190711318913917,1.535574875579711,1.4702010118695814,FALSE,FALSE
105,16,225,3.716616080938217,1.6305759012619065,1.5787983275786284,FALSE,FALSE
105,20,180,4.531692511380228,1.4766740850691544,1.4392838621477984,FALSE,FALSE
106,4,900,6.505129738140024,-0.9533576355629668,-0.825631931289396,FALSE,FALSE
106,8,450,9.44483304918124,-0.7912007453777598,-0.7401005283409358,FALSE,FALSE
106,12,300,7.554466578844112,-0.8846712797058691,-0.8470082646438887,FALSE,FALSE
106,16,225,8.112761068366552,-0.8536886112622871,-0.8265804435664439,FALSE,FALSE
106,20,180,6.938111502406869,-0.923130697188509,-0.8997565058876515,FALSE,FALSE
107,4,900,6.938229031753595,3.0008345574345108,2.598798959292519,TRUE,FALSE
107,8,450,9.945782268231175,2.5063798747184554,2.3445036930754637,TRUE,FALSE
107,12,300,8.222545024057297,2.7565332682899495,2.6391796744929725,TRUE,TRUE
107,16,225,8.067325456171423,2.7829254951169426,2.6945560240809874,TRUE,TRUE
107,20,180,7.1321365492182265,2.9597603212087065,2.884817516074698,TRUE,TRUE
108,4,900,6.721613971289273,-2.33892228672006,-2.0255661177771622,TRUE,FALSE
108,8,450,9.846063078163644,-1.9325078588579754,-1.8076955762736593,FALSE,FALSE
108,12,300,14.873243842485927,-1.5723518157266894,-1.5054122513066308,FALSE,FALSE
108,16,225,8.701246338455842,-2.055709976644474,-1.9904326260441214,TRUE,FALSE
108,20,180,9.535042231967122,-1.9637729119143217,-1.914049071233554,TRUE,FALSE
109,4,900,6.499623376270845,-2.0936777862405145,-1.813178150223451,TRUE,FALSE
109,8,450,7.656594016761933,-1.929017339291535,-1.8044304941937965,FALSE,FALSE
109,12,300,8.153729652796489,-1.8692861463324157,-1.7897052286520359,FALSE,FALSE
109,16,225,7.249073781345015,-1.9824976500789353,-1.919545095662764,TRUE,FALSE
109,20,180,6.30518334498641,-2.1257152165676225,-2.0718909051515664,TRUE,FALSE
110,4,900,6.524193624038767,2.7830866719671437,2.410223758857435,TRUE,FALSE
110,8,450,9.714732693095698,2.280734461086795,2.1334317358988226,TRUE,FALSE
110,12,300,9.634672528605838,2.290190839551674,2.192690791722019,TRUE,FALSE
110,16,225,11.736161750314304,2.075043039439755,2.009151783603448,TRUE,FALSE
110,20,180,13.088063185858969,1.9649543296297127,1.915200574784277,TRUE,FALSE
111,4,900,1.842772761685803,4.520863147371219,3.9151823326563475,TRUE,TRUE
111,8,450,5.202604585559408,2.690585782515249,2.5168125419742817,TRUE,TRUE
111,12,300,6.5056321085361875,2.4060935143831816,2.3036591544671725,TRUE,TRUE
111,16,225,6.433858576184545,2.4194769973113877,2.342648529279733,TRUE,TRUE
111,20,180,6.1912458734657605,2.4664267782010945,2.403975457365582,TRUE,TRUE
112,4,900,6.139036297034705,-0.042092146015228406,-0.03645286774899173,FALSE,FALSE
112,8,450,5.633189013175362,-0.04394141187488643,-0.04110342708173625,FALSE,FALSE
112,12,300,6.532886950040486,-0.040803610889047146,-0.039066483159515435,FALSE,FALSE
112,16,225,7.4973490064972,-0.03808880127656464,-0.03687932325528466,FALSE,FALSE
112,20,180,6.477231913433169,-0.040978536625121256,-0.039940936903627884,FALSE,FALSE
113,4,900,9.439283311696737,0.8426327663004711,0.729741381677364,FALSE,FALSE
113,8,450,11.430960986279016,0.7657138142915361,0.7162596873496939,FALSE,FALSE
113,12,300,7.261814562370388,0.9606944378485733,0.9197948970669607,FALSE,FALSE
113,16,225,11.617761730474145,0.7595329531314919,0.7354146195935017,FALSE,FALSE
113,20,180,8.335753759388615,0.8966757301041812,0.8739713935306882,FALSE,FALSE
114,4,900,14.827603074811718,-1.6966636925114684,-1.469353859393641,FALSE,FALSE
114,8,450,11.344869989873148,-1.9396862202687852,-1.8144103185230815,FALSE,FALSE
114,12,300,10.211640070777639,-2.0444829484495615,-1.957443396191214,TRUE,FALSE
114,16,225,9.283493738167632,-2.1442504889740985,-2.0761616084734484,TRUE,FALSE
114,20,180,9.858847861176356,-2.080741646755702,-2.0280560915606967,TRUE,FALSE
115,4,900,12.124649191244504,0.23518927114618318,0.2036798835101411,FALSE,FALSE
115,8,450,14.837644866855726,0.21260310894438264,0.19887199825821358,FALSE,FALSE
115,12,300,9.553374858516976,0.2649559566294635,0.253676015238561,FALSE,FALSE
115,16,225,10.77164243938155,0.2495233157019869,0.24159991155106275,FALSE,FALSE
115,20,180,9.16002682941316,0.27058500414395037,0.2637336388180365,FALSE,FALSE
116,4,900,35.731479262350916,0.4032734924581778,0.34924508914165414,FALSE,FALSE
116,8,450,22.480769609431825,0.5084164419627876,0.4755800339068472,FALSE,FALSE
116,12,300,20.471266633417457,0.5327860154532904,0.5101037738284675,FALSE,FALSE
116,16,225,17.088083450143177,0.5831476049885377,0.564630240625337,FALSE,FALSE
116,20,180,12.72295887600347,0.675820113143508,0.6587079656895297,FALSE,FALSE
117,4,900,1.344460712486348,-5.000287716879174,-4.330376189048655,TRUE,TRUE
117,8,450,7.4877308206740185,-2.1188193997014957,-1.9819740645332573,TRUE,FALSE
117,12,300,7.2207774650540015,-2.15763049655796,-2.0657739259263592,TRUE,FALSE
117,16,225,7.175756424803627,-2.1643884518497223,-2.095660107184407,TRUE,FALSE
117,20,180,6.829346184178673,-2.2186024505707276,-2.1624261818602077,TRUE,TRUE
118,4,900,4.468243094660765,-2.684368336808444,-2.3247311727906945,TRUE,FALSE
118,8,450,14.754586583004619,-1.4772261307096817,-1.381818515976342,FALSE,FALSE
118,12,300,15.167058358596499,-1.4570009167363558,-1.3949721737092222,FALSE,FALSE
118,16,225,14.372526598745528,-1.4967316535361135,-1.4492041919717142,FALSE,FALSE
118,20,180,14.32150584969687,-1.4993953566144953,-1.461429818248298,FALSE,FALSE
119,4,900,21.38589145495795,0.5346053805487839,0.46298184055509406,FALSE,FALSE
119,8,450,20.721553661334074,0.5431075586591683,0.5080306021674597,FALSE,FALSE
119,12,300,12.762101947022433,0.6920474930313022,0.6625850296829842,FALSE,FALSE
119,16,225,13.470341877075047,0.6736087119867071,0.6522188308461863,FALSE,FALSE
119,20,180,12.585635783446504,0.6968822850329172,0.6792368314756385,FALSE,FALSE
120,4,900,8.07620951752889,-1.4615220189108884,-1.26571519656715,FALSE,FALSE
120,8,450,9.129789152332922,-1.3746077159115961,-1.2858277785392698,FALSE,FALSE
120,12,300,8.152057561375743,-1.4547070128981046,-1.3927759279918943,FALSE,FALSE
120,16,225,7.942158172993253,-1.473804523808388,-1.4270050940687597,FALSE,FALSE
120,20,180,5.345094925340027,-1.7965174504555936,-1.7510286126451198,FALSE,FALSE
121,4,900,1.669082064447909,4.460427080419151,3.8628431633710396,TRUE,TRUE
121,8,450,4.957333512547281,2.5881605915472434,2.421002548879989,TRUE,TRUE
121,12,300,5.7404445878984625,2.4051519807137276,2.302757704609172,TRUE,TRUE
121,16,225,11.539679577394557,1.6963615264284604,1.642494985251105,FALSE,FALSE
121,20,180,13.066808114356718,1.5941549508628396,1.5537900459819136,FALSE,FALSE
122,4,900,3.2027190344011065,1.4552760597072505,1.2603060372257984,FALSE,FALSE
122,8,450,2.732397292328577,1.5755525112500057,1.4737944229922042,FALSE,FALSE
122,12,300,10.08880782433019,0.8199452997383411,0.7850378568468837,FALSE,FALSE
122,16,225,11.628730530383395,0.763727892504811,0.7394763521763054,FALSE,FALSE
122,20,180,11.41998035150357,0.7706765189549226,0.7511625536626898,FALSE,FALSE
123,4,900,5.511594546892477,-2.9369835000167583,-2.543502321510247,TRUE,FALSE
123,8,450,9.733069429044813,-2.2101168053037843,-2.067374967549532,TRUE,FALSE
123,12,300,4.983174068776955,-3.0887809391614174,-2.9572826010742217,TRUE,TRUE
123,16,225,12.288183326866811,-1.9669634799558395,-1.9045042001167882,TRUE,FALSE
123,20,180,11.69274598292829,-2.0164241028695296,-1.965367104258522,TRUE,FALSE
124,4,900,1.4391255835285446,-1.2478367196874602,-1.080658299024382,FALSE,FALSE
124,8,450,6.252572091874871,-0.5986565716989725,-0.559991945909556,FALSE,FALSE
124,12,300,9.865595597226019,-0.4765905794494804,-0.4563007400662333,FALSE,FALSE
124,16,225,8.116925393838534,-0.5254257237317774,-0.5087412694205383,FALSE,FALSE
124,20,180,9.338613307703854,-0.4898531576775238,-0.4774497987038102,FALSE,FALSE
125,4,900,12.230309684512711,-0.551246920891066,-0.4773938372496139,FALSE,FALSE
125,8,450,10.839355520816936,-0.5855489049604273,-0.5477308463906438,FALSE,FALSE
125,12,300,8.335780862273602,-0.6677159632055086,-0.6392893634545876,FALSE,FALSE
125,16,225,7.633186851038216,-0.6977694592937927,-0.6756123738342533,FALSE,FALSE
125,20,180,7.627755054670059,-0.698017859188577,-0.6803436522514881,FALSE,FALSE
126,4,900,5.838353589225435,0.2964784043068856,0.25675782980323664,FALSE,FALSE
126,8,450,8.452102503483138,0.24640861275604284,0.23049415152084182,FALSE,FALSE
126,12,300,8.908303803131718,0.24001630833871584,0.22979811990709018,FALSE,FALSE
126,16,225,9.37893004288041,0.23391690719091604,0.22648907148669095,FALSE,FALSE
126,20,180,7.811677479109968,0.2563103296933532,0.2498204071971296,FALSE,FALSE
127,4,900,10.465003066805062,-0.03212665297886155,-0.027822497618261114,FALSE,FALSE
127,8,450,7.406491657576896,-0.03818817404180056,-0.03572176587272799,FALSE,FALSE
127,12,300,5.906994077966631,-0.04276139792916291,-0.04094092154293631,FALSE,FALSE
127,16,225,7.627695849789818,-0.03763036912642975,-0.03643544823457504,FALSE,FALSE
127,20,180,5.496697342983,-0.04432862392126129,-0.043206198094891284,FALSE,FALSE
128,4,900,0.6446631930523896,6.138175549023615,5.315815958342944,TRUE,TRUE
128,8,450,2.463843644679297,3.1397796500867257,2.9369949301473746,TRUE,TRUE
128,12,300,4.371582307872923,2.3571456161357562,2.256795109817389,TRUE,TRUE
